2018-10-25 07:30:03.398 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t56.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t56.TIF.
2018-10-25 07:30:05.094 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t23.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t23.TIF.
2018-10-25 07:30:05.205 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t112.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t112.TIF.
2018-10-25 07:30:05.303 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t88.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t88.TIF.
2018-10-25 07:30:05.771 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t55.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t55.TIF.
2018-10-25 07:30:07.302 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t22.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t22.TIF.
2018-10-25 07:30:07.675 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t111.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t111.TIF.
2018-10-25 07:30:07.755 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t87.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t87.TIF.
2018-10-25 07:30:08.007 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t54.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t54.TIF.
2018-10-25 07:30:09.451 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t21.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t21.TIF.
2018-10-25 07:30:10.323 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t110.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t110.TIF.
